acousticness,danceability,instrumentalness,liveness,mode,popularity,speechiness,tempo,valence,music_genre
0.00474,0.413,0,0.0996,1,44,0.0666,137.953,0.151,Electronic
0.0473,0.619,0.227,0.314,1,37,0.33,123.003,0.262,Electronic
0.855,0.607,0,0.106,1,30,0.0345,57.528,0.307,Electronic
0.00358,0.874,0.0656,0.37,0,32,0.043,111.384,0.898,Electronic
0.0192,0.665,7.13e-05,0.112,1,33,0.0409,127.628,0.622,Electronic
0.315,0.639,1.22e-06,0.0924,1,27,0.0457,115.049,0.207,Electronic
0.127,0.582,0.0173,0.111,0,28,0.112,161.994,0.342,Electronic
0.000215,0.716,0.824,0.0924,1,47,0.0446,106.998,0.349,Electronic
0.247,0.68,0.816,0.111,1,35,0.0341,104.071,0.0879,Electronic
0.751,0.711,0.546,0.269,0,32,0.295,92.092,0.247,Electronic
0.314,0.862,0.000482,0.0755,1,43,0.117,121.675,0.916,Electronic
0.00302,0.597,0.011,0.221,1,25,0.0643,126.023,0.448,Electronic
0.0035399999999999,0.428,0.057,0.268,0,26,0.452,149.482,0.173,Electronic
0.307,0.626,0.868,0.105,1,33,0.0667,129.999,0.0538,Electronic
0.0429,0.759,0.93,0.583,1,40,0.0737,121.995,0.115,Electronic
0.0307,0.65,0.0002009999999999,0.64,0,41,0.176,124.966,0.182,Electronic
0.00323,0.464,2.54e-05,0.139,0,27,0.0719,134.956,0.378,Electronic
0.00283,0.555,7.23e-06,0.321,0,20,0.0275,109.363,0.539,Electronic
0.0323,0.537,0.193,0.158,0,0,0.121,160.031,0.43,Electronic
0.14,0.807,0.0787,0.287,0,24,0.299,85.015,0.485,Electronic
0.000354,0.343,0.0502,0.114,0,21,0.0906,164.95,0.543,Electronic
0.03,0.761,0.0213,0.166,0,29,0.0369,125.987,0.609,Electronic
0.0175,0.61,0.0307,0.086,0,44,0.118,108.021,0.949,Electronic
0.00782,0.584,0.027,0.0734,0,25,0.0714,100.519,0.574,Electronic
0.00602,0.615,0.146,0.305,1,34,0.0529,128.015,0.118,Electronic
0.342,0.703,0.565,0.0895,1,43,0.0346,136.139,0.763,Electronic
0.00267,0.6,0.000384,0.685,1,34,0.0558,145.033,0.334,Electronic
0.0066799999999999,0.802,0.876,0.305,0,40,0.0712,127.982,0.689,Electronic
0.102,0.679,0.0107,0.33,0,64,0.0617,124.953,0.462,Electronic
0.0040799999999999,0.799,0.908,0.106,0,31,0.182,93.038,0.447,Electronic
0.477,0.29,0.0839,0.079,1,59,0.0458,90.539,0.12,Electronic
0.853,0.274,0.0262,0.162,1,29,0.0295,99.281,0.0645,Electronic
0.676,0.838,0.609,0.147,1,44,0.0908,104.002,0.144,Electronic
0.105,0.763,0.723,0.155,0,43,0.0337,119.988,0.114,Electronic
0.362,0.415,0.0403,0.183,0,30,0.0464,95.518,0.472,Electronic
0.027,0.675,0.000172,0.0862,0,44,0.0323,113.079,0.898,Electronic
0.00643,0.708,0.662,0.292,0,32,0.03,131.994,0.76,Electronic
0.0116,0.793,0.424,0.36,0,46,0.0731,140.043,0.806,Electronic
0.0021,0.807,0.884,0.0627,1,33,0.0615,117.998,0.203,Electronic
0.00821,0.695,0.000118,0.877,0,47,0.0565,104.982,0.576,Electronic
0.0227,0.515,0.691,0.127,1,43,0.0884,150.048,0.0572,Electronic
0.0040799999999999,0.809,0.182,0.0804,1,28,0.192,132.02,0.43,Electronic
0.0272,0.153,3.77e-05,0.0724,0,44,0.0329,94.296,0.242,Electronic
0.286,0.563,0,0.0858,1,27,0.053,149.996,0.185,Electronic
0.0371,0.727,0.128,0.157,0,52,0.0334,129.995,0.564,Electronic
0.0721,0.647,3.19e-05,0.347,1,35,0.101,154.978,0.361,Electronic
0.95,0.45,0.646,0.185,0,45,0.034,108.004,0.0421,Electronic
0.00659,0.518,0.00107,0.112,1,29,0.042,139.812,0.213,Electronic
0.00209,0.733,0.404,0.312,1,40,0.0886,126.982,0.31,Electronic
0.148,0.304,0.885,0.0606,1,25,0.0858,85.992,0.0454,Electronic
0.0544,0.797,0.00822,0.279,0,37,0.0714,94.1,0.547,Electronic
0.095,0.544,0.00642,0.12,1,37,0.206,149.964,0.426,Electronic
0.00921,0.733,6.6e-05,0.108,1,33,0.208,145.27,0.532,Electronic
0.00234,0.657,0.655,0.383,1,32,0.0592,127.97,0.319,Electronic
0.0648,0.592,0.00977,0.588,1,52,0.0451,176.004,0.361,Electronic
0.0874,0.71,0.0161,0.276,0,31,0.0509,140.01,0.336,Electronic
0.00583,0.732,0.598,0.0583,0,29,0.0909,129.958,0.731,Electronic
0.00499,0.819,0.0853,0.319,1,47,0.182,135.978,0.391,Electronic
0.208,0.656,0.615,0.118,1,28,0.0314,134.019,0.0894,Electronic
0.0117,0.665,0.00392,0.339,0,52,0.256,152.596,0.0676,Electronic
0.00464,0.602,0.43,0.0888,1,48,0.0281,103.002,0.733,Electronic
0.546,0.608,0.869,0.0896,0,38,0.0357,85.962,0.608,Electronic
0.108,0.709,0.00128,0.159,1,61,0.0391,104.971,0.866,Electronic
0.0022199999999999,0.573,0.83,0.117,0,26,0.132,74.998,0.232,Electronic
0.287,0.615,0.862,0.215,1,55,0.0373,117.982,0.117,Electronic
0.0935,0.52,0.0035,0.0939,0,34,0.05,170.032,0.361,Electronic
0.175,0.672,0.596,0.284,1,43,0.164,125.998,0.156,Electronic
0.000107,0.521,0.0192,0.106,1,26,0.0471,127.061,0.317,Electronic
0.0232,0.477,0.599,0.584,0,42,0.0461,146.04,0.0713,Electronic
0.0002819999999999,0.739,0.882,0.144,0,45,0.0586,125.953,0.537,Electronic
0.0146,0.724,0.00419,0.0608,1,29,0.197,75.001,0.778,Electronic
0.0162,0.713,0.914,0.231,0,41,0.0296,103.999,0.205,Electronic
0.0712,0.808,0.884,0.0878,0,48,0.0804,114.99,0.358,Electronic
0.00773,0.871,0.00614,0.0748,0,44,0.0791,126.006,0.659,Electronic
0.416,0.776,0.572,0.0994,0,57,0.174,130.031,0.31,Electronic
0.00357,0.792,0.446,0.973,0,36,0.0514,140.032,0.184,Electronic
0.0167,0.518,0.762,0.643,0,44,0.107,150.022,0.429,Electronic
0.614,0.717,0.764,0.108,0,21,0.146,80.038,0.546,Electronic
0.164,0.257,0.356,0.32,0,44,0.0889,87.019,0.494,Electronic
0.0265,0.616,0.000624,0.0819,1,40,0.0302,82.479,0.0855,Electronic
0.0957,0.602,0.27,0.171,0,38,0.0483,109.716,0.528,Electronic
0.000941,0.545,0.117,0.281,0,60,0.0441,140.002,0.558,Electronic
0.038,0.648,0.128,0.113,0,43,0.188,109.975,0.216,Electronic
6.64e-06,0.425,0.816,0.433,1,45,0.0385,109.575,0.705,Electronic
0.0305,0.667,0.754,0.0947,1,33,0.0424,120.029,0.102,Electronic
0.0568,0.457,0.226,0.193,1,29,0.055,170.039,0.604,Electronic
0.0257,0.733,1.5e-06,0.22,1,33,0.231,91.627,0.574,Electronic
0.0102,0.55,0.182,0.82,0,30,0.0305,167.972,0.335,Electronic
0.000739,0.631,0.756,0.331,0,43,0.067,109,0.338,Electronic
0.000252,0.542,0.914,0.106,0,22,0.0315,94.996,0.136,Electronic
0.0237,0.617,0.47,0.084,1,37,0.0347,99.993,0.0725,Electronic
0.253,0.35,0.922,0.144,0,40,0.0531,102.769,0.0991,Electronic
0.543,0.587,0.000259,0.0519,1,34,0.0314,149.309,0.76,Electronic
0.0010199999999999,0.639,0.915,0.61,0,38,0.0712,111.374,0.174,Electronic
0.0867,0.742,0.103,0.0882,1,40,0.0356,125.003,0.774,Electronic
0.000856,0.439,0.0265,0.147,0,28,0.329,129.892,0.295,Electronic
0.0358,0.514,0.00101,0.193,1,39,0.0252,153.991,0.346,Electronic
0.000169,0.556,0.816,0.262,1,36,0.0376,132.005,0.0927,Electronic
0.0383,0.702,0.201,0.349,1,32,0.191,150.066,0.511,Electronic
0.00725,0.863,0.892,0.109,0,49,0.189,125.064,0.237,Electronic
0.0796,0.61,0.338,0.108,0,36,0.0565,84.475,0.643,Electronic
0.00245,0.677,0.931,0.21,0,41,0.0394,145.866,0.105,Electronic
0.00312,0.687,3.61e-05,0.125,1,35,0.072,149.938,0.104,Electronic
0.0126,0.624,0.252,0.105,1,45,0.0854,154.962,0.644,Electronic
0.00434,0.423,0.00435,0.675,1,27,0.0648,110.644,0.651,Electronic
0.0891,0.71,0.0026899999999999,0.101,0,52,0.18,99.144,0.371,Electronic
0.174,0.615,0.463,0.478,1,43,0.0433,167.989,0.7,Electronic
0.000361,0.515,0.838,0.138,0,41,0.0923,173.988,0.427,Electronic
0.000546,0.51,0.000748,0.689,0,32,0.119,164.207,0.887,Electronic
0.0057399999999999,0.598,0.123,0.107,1,43,0.155,76.167,0.814,Electronic
0.128,0.458,2.34e-05,0.343,0,38,0.166,110.245,0.494,Electronic
0.362,0.641,0.833,0.25,1,45,0.0432,90.007,0.269,Electronic
0.101,0.681,1.7e-05,0.343,0,64,0.209,135.953,0.646,Electronic
3.63e-05,0.351,0.179,0.35,0,31,0.124,140.079,0.187,Electronic
0.000145,0.81,0.513,0.0542,1,51,0.103,125.984,0.56,Electronic
0.00236,0.464,0.00291,0.364,0,27,0.447,149.945,0.579,Electronic
0.283,0.597,0.756,0.115,0,34,0.0318,105.981,0.0641,Electronic
0.0133,0.569,0.00135,0.0734,0,41,0.296,75.016,0.0413,Electronic
0.0153,0.537,0.017,0.119,1,35,0.0839,149.978,0.242,Electronic
0.0068099999999999,0.731,0.00567,0.161,1,50,0.0589,82.208,0.507,Electronic
0.0289,0.699,0,0.362,0,48,0.306,149.95,0.861,Electronic
0.0268,0.745,0.000538,0.075,1,42,0.0303,129.979,0.665,Electronic
0.00747,0.828,0.0494,0.414,0,33,0.464,74.969,0.503,Electronic
0.36,0.616,0.38,0.103,0,37,0.051,146.049,0.57,Electronic
0.373,0.73,0.946,0.173,0,34,0.0682,100.043,0.193,Electronic
0.00122,0.648,0.434,0.314,0,42,0.231,100.023,0.551,Electronic
0.81,0.398,0.81,0.0881,1,40,0.0311,82.129,0.332,Electronic
0.00159,0.699,0.741,0.108,0,36,0.0688,150.016,0.453,Electronic
0.000739,0.773,0.701,0.0751,1,32,0.0711,140.027,0.442,Electronic
0.0026899999999999,0.62,0.691,0.0787,0,41,0.116,74.982,0.282,Electronic
0.0308,0.788,0.827,0.145,1,36,0.0376,115.021,0.136,Electronic
0.105,0.407,0,0.637,1,49,0.0859,131.815,0.289,Electronic
0.0284,0.566,2.19e-06,0.11,1,41,0.0862,149.876,0.291,Electronic
0.0594,0.907,0.131,0.0841,1,42,0.0425,116.016,0.702,Electronic
0.0157,0.833,0.0718,0.0663,0,43,0.0551,128.024,0.79,Electronic
0.0143,0.631,0,0.0712,0,52,0.0285,95.849,0.653,Electronic
0.524,0.551,0.0036799999999999,0.122,1,31,0.0384,75.037,0.22,Electronic
0.791,0.653,0.901,0.106,0,49,0.0574,171.973,0.275,Electronic
0.0412,0.494,4.78e-05,0.185,0,27,0.648,74.471,0.0502,Electronic
0.354,0.709,0.857,0.0686,1,31,0.0442,108.925,0.233,Electronic
7.8e-05,0.452,0.587,0.219,0,24,0.0578,92.999,0.299,Electronic
0.0593,0.655,0.00337,0.374,0,33,0.031,124.982,0.17,Electronic
0.0034,0.539,0.0505,0.0897,1,31,0.164,169.91,0.329,Electronic
0.0269,0.748,0.254,0.113,0,37,0.0475,93.969,0.91,Electronic
0.00567,0.64,0.802,0.164,1,58,0.0523,144.994,0.17,Electronic
0.301,0.389,0.642,0.104,0,20,0.0378,108.077,0.0205,Electronic
0.0311,0.779,0.277,0.0907,0,39,0.267,77.522,0.521,Electronic
0.63,0.146,0.463,0.347,1,33,0.0331,78.255,0.0386,Electronic
0.875,0.389,0.00229,0.133,1,21,0.0334,113.507,0.237,Electronic
0.000417,0.466,0.205,0.335,1,37,0.0518,104.495,0.299,Electronic
0.856,0.503,0.00117,0.342,0,32,0.0336,101.045,0.429,Electronic
0.294,0.62,0.907,0.18,0,38,0.11,114.216,0.0367,Electronic
0.00507,0.598,0.664,0.807,0,29,0.065,124.988,0.962,Electronic
0.0208,0.576,8.99e-05,0.334,1,52,0.126,87.969,0.514,Electronic
0.0008039999999999,0.406,0.136,0.799,0,36,0.16,146.913,0.1,Electronic
0.238,0.481,0.11,0.107,1,33,0.0699,145.971,0.188,Electronic
2.68e-05,0.405,0.8,0.0846,0,37,0.0687,74.956,0.177,Electronic
0.0078099999999999,0.606,0.67,0.108,1,36,0.0417,123.997,0.24,Electronic
0.0128,0.706,0.847,0.146,1,0,0.104,120.029,0.258,Electronic
0.000101,0.734,0.376,0.144,0,28,0.274,91.153,0.39,Electronic
0.378,0.769,0.674,0.205,1,44,0.0403,117.999,0.878,Electronic
0.0611,0.675,0.119,0.0706,1,37,0.0378,183.947,0.519,Electronic
0.012,0.528,0.256,0.107,1,50,0.0497,169.951,0.249,Electronic
0.0525,0.781,0.912,0.342,0,40,0.035,102.992,0.816,Electronic
0.0658,0.653,0.904,0.111,0,33,0.0336,123.999,0.0391,Electronic
0.000128,0.316,0.577,0.175,0,28,0.0615,195.042,0.0522,Electronic
0.00596,0.8,0.119,0.108,0,68,0.0633,124.989,0.644,Electronic
0.0362,0.695,0.00247,0.0584,0,54,0.173,128.018,0.27,Electronic
0.0678,0.505,0,0.838,1,25,0.0528,102.012,0.374,Electronic
0.509,0.212,0.986,0.0802,0,20,0.0337,158.878,0.152,Electronic
0.87,0.32,0.901,0.0832,1,34,0.0315,147.894,0.381,Electronic
0.00603,0.691,0.887,0.0718,1,34,0.0404,126.977,0.68,Electronic
0.0232,0.777,0.00143,0.0404,0,25,0.0456,116.007,0.81,Electronic
0.000173,0.566,0.886,0.0841,1,31,0.0811,74.987,0.398,Electronic
0.635,0.515,0.514,0.0637,0,45,0.0286,152.405,0.327,Electronic
0.0185,0.814,0.839,0.0968,0,38,0.0369,144.712,0.961,Electronic
0.0858,0.686,0.0197,0.0877,0,40,0.0328,142.072,0.154,Electronic
0.0268,0.451,0.000256,0.204,1,39,0.0801,137.928,0.205,Electronic
0.0090599999999999,0.863,0.805,0.0831,1,40,0.0464,119.758,0.673,Electronic
0.000459,0.682,0.442,0.158,0,32,0.0471,108.007,0.611,Electronic
0.0906,0.804,0.475,0.264,1,34,0.27,128.013,0.101,Electronic
0.0206,0.792,0.00869,0.644,0,26,0.139,145.069,0.667,Electronic
0.219,0.655,0.00351,0.173,0,44,0.0479,139.958,0.359,Electronic
0.0166,0.865,0.795,0.0233,0,51,0.0762,118.005,0.896,Electronic
0.0499,0.805,0.197,0.2,0,32,0.0961,137.606,0.807,Electronic
0.00358,0.781,0.704,0.202,1,30,0.0785,120.061,0.471,Electronic
0.0356,0.682,0.0075299999999999,0.802,0,42,0.0989,150.02,0.211,Electronic
0.0003129999999999,0.389,0.279,0.733,1,29,0.0399,139.126,0.366,Electronic
0.367,0.594,0,0.0948,0,55,0.0423,137.933,0.339,Electronic
0.000819,0.504,0.0747,0.226,0,33,0.0329,129.595,0.742,Electronic
0.00372,0.405,0.0378,0.0881,0,22,0.104,140.028,0.0377,Electronic
0.0054399999999999,0.664,0.000193,0.131,0,36,0.201,189.988,0.401,Electronic
0.00883,0.492,0.00823,0.0793,0,50,0.0358,103.889,0.59,Electronic
0.000556,0.585,0.00949,0.385,1,35,0.0797,127.989,0.661,Electronic
4.11e-05,0.321,0.0116,0.134,0,43,0.0348,75.019,0.177,Electronic
0.0676,0.752,0.382,0.174,1,45,0.0298,95.8,0.713,Electronic
0.00645,0.657,0.101,0.133,1,48,0.0728,150.053,0.319,Electronic
0.149,0.657,0.834,0.406,0,35,0.0449,110.008,0.106,Electronic
0.0186,0.536,0.00817,0.0724,1,35,0.273,159.95,0.268,Electronic
0.000178,0.575,0.0804,0.0947,1,37,0.117,174.061,0.181,Electronic
0.0035,0.595,0.0037799999999999,0.0533,1,31,0.0349,127.61,0.841,Electronic
0.564,0.401,0.931,0.101,1,34,0.0562,71.674,0.227,Electronic
0.00265,0.726,0.228,0.0492,1,38,0.0483,123.998,0.518,Electronic
0.0662,0.515,0.521,0.521,0,32,0.156,127.74,0.154,Electronic
0.0105,0.696,0.857,0.0872,1,49,0.0398,118.01,0.574,Electronic
0.0209,0.573,0.00703,0.0783,1,53,0.0458,159.939,0.277,Electronic
0.161,0.65,0.000984,0.0893,1,46,0.0536,122.039,0.203,Electronic
0.163,0.595,0.677,0.131,0,34,0.0391,153.464,0.145,Electronic
6.1e-05,0.695,0.761,0.342,0,39,0.0523,122.018,0.324,Electronic
0.212,0.703,0.693,0.111,1,39,0.0598,83.918,0.597,Electronic
0.0157,0.478,0.0657,0.0695,1,42,0.159,140.977,0.532,Electronic
0.0020399999999999,0.81,0.849,0.0892,0,49,0.0684,120.004,0.0376,Electronic
0.0251,0.717,0.00305,0.903,0,35,0.0389,128.009,0.609,Electronic
0.0111,0.698,0.396,0.671,0,44,0.0608,126.014,0.387,Electronic
0.741,0.292,0,0.959,1,39,0.0429,140.66,0.105,Electronic
0.445,0.689,0.255,0.251,0,34,0.0746,102.619,0.482,Electronic
0.00435,0.398,0.000132,0.391,1,37,0.0397,75.056,0.135,Electronic
0.00364,0.448,7.98e-05,0.348,0,36,0.115,87.923,0.187,Electronic
0.000325,0.498,0.000739,0.244,0,28,0.254,174.005,0.274,Electronic
0.837,0.61,0.743,0.15,1,41,0.0315,106.185,0.909,Electronic
0.000103,0.805,0.453,0.121,1,44,0.0652,124.003,0.194,Electronic
0.0291,0.659,4.92e-05,0.186,0,36,0.0527,124.014,0.285,Electronic
0.208,0.62,0.82,0.0649,1,35,0.0368,128.056,0.226,Electronic
0.137,0.72,0.00157,0.122,1,62,0.0633,140.027,0.634,Electronic
0.0336,0.596,0.858,0.138,0,36,0.0462,134.982,0.434,Electronic
0.00168,0.666,0.000397,0.341,1,42,0.0406,110.018,0.13,Electronic
0.00101,0.546,0.853,0.0819999999999999,0,36,0.336,159.974,0.186,Electronic
0.111,0.69,0.807,0.0899,1,47,0.0741,144.935,0.363,Electronic
0.465,0.734,0.000251,0.11,0,43,0.0492,125.936,0.592,Electronic
0.00594,0.646,0.101,0.132,0,36,0.0355,139.001,0.336,Electronic
0.00235,0.336,0.118,0.0978,1,41,0.0361,139.994,0.243,Electronic
0.00414,0.624,0.000417,0.116,0,30,0.0313,125.103,0.272,Electronic
0.000553,0.684,0.0326,0.232,0,32,0.0813,87.841,0.373,Electronic
0.16,0.546,0.00403,0.13,1,52,0.048,68.172,0.446,Electronic
0.0173,0.875,0.862,0.0707,0,54,0.0517,119.999,0.0831,Electronic
0.00399,0.776,0.0698,0.0982,1,52,0.0785,203.958,0.413,Electronic
0.369,0.691,0.705,0.101,1,35,0.0309,136.022,0.667,Electronic
0.0266,0.711,0.619,0.0525,0,40,0.0363,122.987,0.755,Electronic
0.0379,0.716,0.00322,0.149,0,27,0.072,101.731,0.745,Electronic
0.312,0.453,0.822,0.0666,1,40,0.0537,135.911,0.339,Electronic
0.0185,0.802,0,0.363,0,39,0.198,150.143,0.564,Electronic
0.0217,0.512,0.026,0.323,0,40,0.153,150.013,0.173,Electronic
0.00266,0.678,0.0768,0.366,0,24,0.0476,139.889,0.0374,Electronic
0.94,0.685,0.891,0.0942,0,56,0.0358,129.983,0.344,Electronic
0.0006389999999999,0.582,0.0216,0.342,0,34,0.0304,75.051,0.515,Electronic
0.15,0.858,0.881,0.0922,0,49,0.0397,95.004,0.516,Electronic
0.0289,0.68,0.0592,0.403,0,40,0.266,130.007,0.313,Electronic
0.039,0.764,0.69,0.101,1,47,0.0398,112.745,0.825,Electronic
0.0056,0.453,8.95e-06,0.0736,0,47,0.0624,175.123,0.456,Electronic
0.0758,0.628,0.645,0.48,1,38,0.0465,172.154,0.148,Electronic
0.00126,0.83,0.11,0.124,0,45,0.159,149.95,0.702,Electronic
0.101,0.745,0.526,0.118,0,48,0.0442,103.011,0.935,Electronic
0.00279,0.808,0.00217,0.636,1,28,0.154,142.009,0.117,Electronic
0.0182,0.531,0.71,0.0778,1,25,0.113,75.027,0.151,Electronic
0.00905,0.696,0.868,0.324,0,39,0.0752,119.995,0.474,Electronic
0.0265,0.441,0.872,0.978,0,32,0.303,130.019,0.0632,Electronic
0.00245,0.493,0.166,0.129,1,37,0.161,159.993,0.324,Electronic
0.888,0.787,0.84,0.312,1,36,0.164,150.487,0.347,Electronic
0.0257,0.599,0.0245,0.0608,0,36,0.123,140.099,0.54,Electronic
0.00161,0.734,0.79,0.101,0,37,0.104,119.076,0.378,Electronic
0.00147,0.446,7.55e-06,0.237,1,23,0.0493,137.009,0.65,Electronic
0.00207,0.631,0.0152,0.593,1,35,0.0807,150.014,0.394,Electronic
0.00187,0.774,0.191,0.111,1,34,0.0782,140.063,0.369,Electronic
0.00207,0.765,0.891,0.0966,1,35,0.0422,126.97,0.742,Electronic
0.0208,0.448,0.744,0.0812,1,49,0.0306,105.126,0.44,Electronic
0.00187,0.634,0.00316,0.0849,1,32,0.0632,113.949,0.618,Electronic
0.443,0.627,0.194,0.0758,0,47,0.0361,89.073,0.257,Electronic
0.011,0.505,0.0372,0.741,0,37,0.277,136.169,0.215,Electronic
0.325,0.838,0.0568,0.112,1,35,0.0334,121.976,0.575,Electronic
0.557,0.504,0.892,0.206,1,34,0.0309,129.873,0.309,Electronic
0.0021899999999999,0.666,0.88,0.0589,0,37,0.0403,134.811,0.723,Electronic
0.843,0.552,0.918,0.106,0,35,0.0306,95.028,0.0399,Electronic
0.0549,0.549,0.467,0.34,0,49,0.309,160.048,0.447,Electronic
0.0425,0.669,0.00166,0.101,1,53,0.0582,94.962,0.0992,Electronic
0.0138,0.581,0.682,0.0969999999999999,1,39,0.0401,108.777,0.0357,Electronic
0.0666,0.553,0.0036899999999999,0.955,0,26,0.0702,150.056,0.164,Electronic
0.00227,0.41,0.325,0.0917,1,39,0.103,152.677,0.208,Electronic
0.153,0.149,0.657,0.103,0,26,0.0384,180.221,0.0689,Electronic
0.0001189999999999,0.388,0.0722,0.313,0,41,0.309,167.843,0.518,Electronic
0.0596,0.712,0.00518,0.209,1,33,0.0567,110.025,0.327,Electronic
0.0705,0.71,0,0.0765,0,41,0.347,149.995,0.583,Electronic
0.0368,0.226,0.205,0.201,1,40,0.0445,163.959,0.294,Electronic
0.00448,0.608,0.151,0.0806,1,32,0.0475,132.044,0.519,Electronic
0.0367,0.642,0.000184,0.253,1,54,0.443,159.893,0.565,Electronic
0.0246,0.627,0.0033399999999999,0.0561,0,35,0.0354,127.77,0.238,Electronic
2.24e-05,0.448,9.93e-05,0.349,1,35,0.0575,144.866,0.324,Electronic
0.0275,0.729,0.572,0.105,1,53,0.0364,116.997,0.126,Electronic
6.54e-05,0.904,0.86,0.0737,1,57,0.0591,122.001,0.408,Electronic
0.00912,0.252,8.79e-06,0.109,0,56,0.0777,126.938,0.399,Electronic
0.19,0.686,0.000931,0.071,0,52,0.0262,80.567,0.766,Electronic
0.0090099999999999,0.633,0.552,0.152,0,41,0.0437,138.039,0.363,Electronic
0.00299,0.685,0.255,0.0726,1,31,0.035,142.991,0.246,Electronic
0.24,0.7,0.891,0.219,0,45,0.0566,120.008,0.165,Electronic
0.0576,0.544,0.000112,0.111,1,30,0.0433,94.004,0.267,Electronic
0.637,0.752,0.751,0.1,1,38,0.0554,116.004,0.11,Electronic
0.61,0.696,0.819,0.121,1,38,0.098,130.016,0.36,Electronic
0.967,0.507,0.929,0.113,1,45,0.04,127.005,0.355,Electronic
0.624,0.54,0.873,0.0874,1,27,0.0444,160.019,0.178,Electronic
0.00202,0.591,0.793,0.649,0,28,0.0444,127,0.338,Electronic
0.477,0.244,0.0615,0.11,1,33,0.0493,81.958,0.179,Electronic
0.0656,0.597,0.827,0.0657,0,38,0.0305,127.999,0.32,Electronic
0.0263,0.518,0.654,0.272,1,32,0.0325,165.094,0.399,Electronic
0.0043,0.648,0.0004179999999999,0.075,1,44,0.0764,153.046,0.715,Electronic
0.00416,0.694,0.00525,0.172,0,36,0.348,135.046,0.306,Electronic
0.57,0.805,0.303,0.169,1,47,0.439,104.856,0.658,Electronic
0.763,0.561,0.948,0.166,0,56,0.0373,122.072,0.0392,Electronic
0.105,0.732,0.897,0.0641,1,44,0.0416,136.013,0.388,Electronic
0.161,0.621,4.86e-05,0.116,0,27,0.0304,88.018,0.276,Electronic
0.0915,0.755,0.0306,0.0991,1,26,0.0554,149.605,0.618,Electronic
0.00161,0.889,0.835,0.0514,1,37,0.0747,100.002,0.0751,Electronic
0.0108,0.324,0.713,0.102,1,36,0.0339,142.02,0.0319,Electronic
0.0156,0.795,5.23e-05,0.0586,0,33,0.0752,105.547,0.752,Electronic
0.138,0.478,0.657,0.1,0,34,0.0471,113.018,0.186,Electronic
0.0145,0.58,0.598,0.281,0,26,0.0638,143.816,0.16,Electronic
0.0643,0.703,0.0207,0.544,0,28,0.0984,101.025,0.757,Electronic
0.0421,0.329,0,0.0321,1,33,0.119,159.212,0.258,Electronic
0.243,0.365,0.896,0.106,1,34,0.0365,121.98,0.103,Electronic
0.602,0.707,0.885,0.196,0,43,0.218,190.155,0.151,Electronic
0.00577,0.381,0.0155,0.169,0,45,0.0391,173.958,0.0397,Electronic
0.000671,0.856,0.852,0.0616,1,29,0.162,125.999,0.381,Electronic
0.046,0.704,1.48e-05,0.345,0,31,0.333,183.93,0.432,Electronic
0.0847,0.609,0,0.13,1,46,0.139,101.994,0.442,Electronic
0.209,0.285,6.65e-06,0.707,0,36,0.0339,149.782,0.123,Electronic
0.00117,0.577,0.324,0.288,1,35,0.0495,95.011,0.46,Electronic
0.722,0.419,0.0318,0.108,0,39,0.0339,148.07,0.108,Electronic
0.0582,0.537,0.604,0.0801,0,40,0.0627,118.924,0.664,Electronic
0.316,0.377,0.00447,0.0985,1,31,0.0388,187.959,0.144,Electronic
0.454,0.623,0.455,0.181,1,41,0.0358,89.031,0.63,Electronic
0.971,0.801,0.81,0.0886,0,31,0.0636,160.045,0.228,Electronic
0.0345,0.738,6.09e-06,0.319,0,31,0.119,150.034,0.863,Electronic
0.00123,0.818,0.319,0.0827,0,44,0.0689,125.988,0.351,Electronic
1.32e-05,0.365,0.00059,0.249,0,35,0.0367,136.139,0.574,Electronic
0.333,0.716,0.00137,0.407,0,40,0.0588,105.399,0.524,Electronic
0.00303,0.549,0.245,0.0875,0,35,0.0341,129.994,0.523,Electronic
0.156,0.477,1.64e-06,0.108,1,22,0.0442,168.066,0.396,Electronic
0.268,0.503,0.272,0.875,0,44,0.572,126.345,0.174,Electronic
0.136,0.803,0.0151,0.735,1,29,0.348,128.009,0.187,Electronic
0.0227,0.654,0.914,0.111,0,30,0.0339,131.011,0.512,Electronic
0.0042,0.619,0.83,0.214,1,45,0.064,139.98,0.424,Electronic
0.000448,0.56,0.0568,0.109,1,27,0.0721,128.998,0.17,Electronic
0.773,0.541,0.749,0.118,1,41,0.0337,90.002,0.154,Electronic
0.0105,0.576,0.00347,0.122,1,43,0.112,149.945,0.146,Electronic
0.411,0.778,0,0.336,1,44,0.178,105.015,0.591,Electronic
0.0193,0.611,0,0.332,0,74,0.133,122.752,0.476,Electronic
0.0612,0.391,0,0.663,0,53,0.0533,121.042,0.083,Electronic
0.00248,0.628,0.78,0.345,0,28,0.0771,80.018,0.742,Electronic
0.00558,0.747,0.0285,0.367,0,39,0.19,109.966,0.483,Electronic
0.0247,0.476,7.21e-05,0.744,0,31,0.281,150.135,0.402,Electronic
6.69e-05,0.631,0.717,0.0673,0,30,0.0419,128.022,0.18,Electronic
0.00732,0.758,0.151,0.667,0,33,0.0904,123.957,0.276,Electronic
0.0319,0.68,0.236,0.073,0,53,0.0612,58.099,0.623,Electronic
0.0522,0.57,0.000789,0.357,1,32,0.217,139.984,0.657,Electronic
